month_year,master_category,borough,total,usual_status,temporarily_closed,permanently_closed
09_2020,restaurants,Hackney,558,0.9372759856630825,0.05555555555555555,0.007168458781362007
09_2020,restaurants,Hammersmith and Fulham,372,0.9408602150537635,0.051075268817204304,0.008064516129032258
09_2020,restaurants,Haringey,300,0.9666666666666667,0.03333333333333333,0
09_2020,restaurants,Harrow,176,0.9772727272727273,0.017045454545454544,0.005681818181818182
09_2020,restaurants,Havering,155,0.967741935483871,0.01935483870967742,0.012903225806451613
09_2020,restaurants,Hillingdon,211,0.9715639810426541,0.018957345971563982,0.009478672985781991
09_2020,restaurants,Hounslow,214,0.9579439252336449,0.03271028037383177,0.009345794392523364
09_2020,restaurants,Islington,619,0.9273021001615509,0.06785137318255251,0.004846526655896607
09_2020,restaurants,Kensington and Chelsea,518,0.9111969111969112,0.08494208494208494,0.003861003861003861
09_2020,restaurants,Kingston upon Thames,145,0.9793103448275862,0.020689655172413793,0
09_2020,restaurants,Lambeth,523,0.9196940726577438,0.06883365200764818,0.011472275334608031
09_2020,restaurants,Lewisham,281,0.9679715302491103,0.02491103202846975,0.0071174377224199285
09_2020,restaurants,Merton,208,0.9759615384615384,0.014423076923076924,0.009615384615384616
09_2020,restaurants,Newham,276,0.9601449275362319,0.03985507246376811,0
09_2020,restaurants,Redbridge,171,0.9883040935672515,0.005847953216374269,0.005847953216374269
09_2020,restaurants,Richmond upon Thames,268,0.9514925373134329,0.03731343283582089,0.011194029850746268
09_2020,restaurants,Southwark,575,0.9113043478260869,0.08,0.008695652173913044
09_2020,restaurants,Sutton,141,0.9858156028368794,0.014184397163120567,0
09_2020,restaurants,Tower Hamlets,559,0.9194991055456172,0.06976744186046512,0.01073345259391771
09_2020,restaurants,Waltham Forest,245,0.9755102040816327,0.024489795918367346,0
09_2020,restaurants,Wandsworth,448,0.9620535714285714,0.03125,0.006696428571428571
09_2020,restaurants,Westminster,1635,0.8440366972477065,0.14801223241590214,0.007951070336391437
09_2020,shopping,Barking and Dagenham,110,1,0,0
09_2020,shopping,Barnet,523,0.988527724665392,0.009560229445506692,0.0019120458891013384
09_2020,shopping,Bexley,202,0.995049504950495,0,0.0049504950495049506
09_2020,shopping,Brent,385,0.9922077922077922,0.0025974025974025974,0.005194805194805195
09_2020,shopping,Bromley,361,0.9806094182825484,0.008310249307479225,0.0110803324099723
09_2020,shopping,Camden,1048,0.9608778625954199,0.03816793893129771,9.541984732824427e-4
09_2020,shopping,Croydon,327,0.9877675840978594,0,0.012232415902140673
09_2020,shopping,Ealing,398,0.9874371859296482,0.01256281407035176,0
09_2020,shopping,Enfield,324,0.9814814814814815,0.012345679012345678,0.006172839506172839
09_2020,shopping,Greenwich,259,0.9845559845559846,0.007722007722007722,0.007722007722007722
09_2020,shopping,Hackney,467,0.9764453961456103,0.023554603854389723,0
09_2020,shopping,Hammersmith and Fulham,479,0.9749478079331941,0.020876826722338204,0.0041753653444676405
09_2020,shopping,Haringey,378,0.9947089947089947,0.0026455026455026454,0.0026455026455026454
09_2020,shopping,Harrow,231,0.987012987012987,0.008658008658008658,0.004329004329004329
09_2020,shopping,Havering,232,0.9870689655172413,0.004310344827586207,0.008620689655172414
09_2020,shopping,Hillingdon,254,0.9921259842519685,0.007874015748031496,0
09_2020,shopping,Hounslow,253,0.9881422924901185,0.011857707509881422,0
09_2020,shopping,Islington,519,0.9807321772639692,0.015414258188824663,0.0038535645472061657
09_2020,shopping,Kensington and Chelsea,799,0.9649561952440551,0.023779724655819776,0.011264080100125156
09_2020,shopping,Kingston upon Thames,225,0.9911111111111112,0.0044444444444444444,0.0044444444444444444
09_2020,shopping,Lambeth,399,0.9824561403508771,0.017543859649122806,0
09_2020,shopping,Lewisham,301,0.9833887043189369,0.009966777408637873,0.006644518272425249
09_2020,shopping,Merton,232,0.9827586206896551,0.008620689655172414,0.008620689655172414
09_2020,shopping,Newham,367,0.9918256130790191,0.008174386920980926,0
09_2020,shopping,Redbridge,223,0.9820627802690582,0.017937219730941704,0
09_2020,shopping,Richmond upon Thames,325,0.9815384615384616,0.012307692307692308,0.006153846153846154
09_2020,shopping,Southwark,430,0.9767441860465116,0.013953488372093023,0.009302325581395349
09_2020,shopping,Sutton,191,0.9790575916230366,0.015706806282722512,0.005235602094240838
09_2020,shopping,Tower Hamlets,553,0.972875226039783,0.018083182640144666,0.009041591320072333
09_2020,shopping,Waltham Forest,317,0.9873817034700315,0.00946372239747634,0.0031545741324921135
09_2020,shopping,Wandsworth,513,0.98635477582846,0.01364522417153996,0
09_2020,shopping,Westminster,1703,0.9536112742219612,0.042278332354668234,0.004110393423370522
10_2020,restaurants,Barking and Dagenham,106,1,0,0
10_2020,restaurants,Barnet,326,0.950920245398773,0.027607361963190184,0.02147239263803681
10_2020,restaurants,Bexley,186,0.967741935483871,0.016129032258064516,0.016129032258064516
10_2020,restaurants,Brent,260,0.9653846153846154,0.023076923076923078,0.011538461538461539
10_2020,restaurants,Bromley,252,0.9801587301587301,0.011904761904761904,0.007936507936507936
10_2020,restaurants,Camden,879,0.8998862343572241,0.07963594994311718,0.020477815699658702
10_2020,restaurants,Croydon,306,0.954248366013072,0.029411764705882353,0.016339869281045753
10_2020,restaurants,Ealing,285,0.9649122807017544,0.028070175438596492,0.007017543859649123
10_2020,restaurants,Enfield,233,0.9785407725321889,0.012875536480686695,0.008583690987124463
10_2020,restaurants,Greenwich,247,0.951417004048583,0.03643724696356275,0.012145748987854251
10_2020,restaurants,Hackney,558,0.9390681003584229,0.04659498207885305,0.014336917562724014
10_2020,restaurants,Hammersmith and Fulham,372,0.956989247311828,0.02956989247311828,0.013440860215053764
10_2020,restaurants,Haringey,300,0.96,0.03,0.01
10_2020,restaurants,Harrow,176,0.9715909090909091,0.017045454545454544,0.011363636363636364
10_2020,restaurants,Havering,155,0.9741935483870968,0.012903225806451613,0.012903225806451613
10_2020,restaurants,Hillingdon,211,0.9620853080568721,0.023696682464454975,0.014218009478672985
10_2020,restaurants,Hounslow,214,0.9485981308411215,0.037383177570093455,0.014018691588785047
10_2020,restaurants,Islington,619,0.9289176090468497,0.061389337641357025,0.009693053311793215
10_2020,restaurants,Kensington and Chelsea,518,0.916988416988417,0.07335907335907337,0.009652509652509652
10_2020,restaurants,Kingston upon Thames,145,0.9862068965517241,0.006896551724137931,0.006896551724137931
10_2020,restaurants,Lambeth,523,0.9445506692160612,0.040152963671128104,0.015296367112810707
10_2020,restaurants,Lewisham,281,0.9572953736654805,0.028469750889679714,0.014234875444839857
10_2020,restaurants,Merton,208,0.9663461538461539,0.014423076923076924,0.019230769230769232
10_2020,restaurants,Newham,276,0.9601449275362319,0.03985507246376811,0
10_2020,restaurants,Redbridge,171,0.9707602339181286,0.017543859649122806,0.011695906432748537
10_2020,restaurants,Richmond upon Thames,268,0.9514925373134329,0.03731343283582089,0.011194029850746268
10_2020,restaurants,Southwark,575,0.93565217391304345,0.04695652173913043,0.017391304347826087
10_2020,restaurants,Sutton,141,0.9858156028368794,0.014184397163120567,0
10_2020,restaurants,Tower Hamlets,559,0.9230769230769231,0.05366726296958855,0.023255813953488372
10_2020,restaurants,Waltham Forest,245,0.9836734693877551,0.0163265306122449,0
10_2020,restaurants,Wandsworth,448,0.9642857142857143,0.022321428571428572,0.013392857142857142
10_2020,restaurants,Westminster,1635,0.8770642201834863,0.11070336391437309,0.012232415902140673
10_2020,shopping,Barking and Dagenham,110,0.990909090909091,0,0.00909090909090909
10_2020,shopping,Barnet,523,0.9847036328871893,0.0057361376673040155,0.009560229445506692
10_2020,shopping,Bexley,202,0.995049504950495,0,0.0049504950495049506
10_2020,shopping,Brent,385,0.9896103896103896,0.005194805194805195,0.005194805194805195
10_2020,shopping,Bromley,361,0.9861495844875346,0.002770083102493075,0.0110803324099723
10_2020,shopping,Camden,1048,0.9637404580152672,0.03148854961832061,0.004770992366412214
10_2020,shopping,Croydon,327,0.9877675840978594,0,0.012232415902140673
10_2020,shopping,Ealing,398,0.9874371859296482,0.01256281407035176,0
10_2020,shopping,Enfield,324,0.9753086419753086,0.015432098765432098,0.009259259259259259
10_2020,shopping,Greenwich,259,0.972972972972973,0.007722007722007722,0.019305019305019305
10_2020,shopping,Hackney,467,0.9721627408993576,0.021413276231263382,0.006423982869379015
10_2020,shopping,Hammersmith and Fulham,479,0.9791231732776617,0.012526096033402923,0.008350730688935281
10_2020,shopping,Haringey,378,0.9920634920634921,0.0026455026455026454,0.005291005291005291
10_2020,shopping,Harrow,231,0.987012987012987,0.008658008658008658,0.004329004329004329
10_2020,shopping,Havering,232,0.9827586206896551,0.004310344827586207,0.01293103448275862
10_2020,shopping,Hillingdon,254,0.9881889763779528,0.007874015748031496,0.003937007874015748
10_2020,shopping,Hounslow,253,0.9841897233201581,0.015810276679841896,0
10_2020,shopping,Islington,519,0.9826589595375722,0.011560693641618497,0.005780346820809248
10_2020,shopping,Kensington and Chelsea,799,0.9624530663329162,0.01877346683354193,0.01877346683354193
10_2020,shopping,Kingston upon Thames,225,0.9955555555555555,0,0.0044444444444444444
10_2020,shopping,Lambeth,399,0.9849624060150376,0.015037593984962405,0
10_2020,shopping,Lewisham,301,0.9800664451827242,0.009966777408637873,0.009966777408637873
10_2020,shopping,Merton,232,0.9870689655172413,0.004310344827586207,0.008620689655172414
10_2020,shopping,Newham,367,0.989100817438692,0.008174386920980926,0.0027247956403269754
10_2020,shopping,Redbridge,223,0.9865470852017937,0.008968609865470852,0.004484304932735426
10_2020,shopping,Richmond upon Thames,325,0.9784615384615385,0.009230769230769232,0.012307692307692308
10_2020,shopping,Southwark,430,0.9674418604651163,0.01627906976744186,0.01627906976744186
10_2020,shopping,Sutton,191,0.9790575916230366,0.010471204188481676,0.010471204188481676
10_2020,shopping,Tower Hamlets,553,0.9620253164556962,0.0216998191681736,0.0162748643761302
10_2020,shopping,Waltham Forest,317,0.9842271293375394,0.00946372239747634,0.006309148264984227
10_2020,shopping,Wandsworth,513,0.9844054580896686,0.01364522417153996,0.001949317738791423
10_2020,shopping,Westminster,1703,0.9571344685848503,0.03347034644744568,0.009395184967704051
11_2020,restaurants,Barking and Dagenham,106,1,0,0
11_2020,restaurants,Barnet,326,0.941717791411043,0.03680981595092025,0.02147239263803681
11_2020,restaurants,Bexley,186,0.967741935483871,0.016129032258064516,0.016129032258064516
11_2020,restaurants,Brent,260,0.9384615384615385,0.04230769230769231,0.019230769230769232
11_2020,restaurants,Bromley,252,0.9444444444444444,0.047619047619047616,0.007936507936507936
11_2020,restaurants,Camden,879,0.8475540386803185,0.12286689419795221,0.02957906712172924
11_2020,restaurants,Croydon,306,0.9379084967320261,0.0457516339869281,0.016339869281045753
11_2020,restaurants,Ealing,285,0.9438596491228071,0.03859649122807018,0.017543859649122806
11_2020,restaurants,Enfield,233,0.944206008583691,0.04291845493562232,0.012875536480686695
11_2020,restaurants,Greenwich,247,0.9190283400809717,0.06072874493927125,0.020242914979757085
11_2020,restaurants,Hackney,558,0.9247311827956989,0.05555555555555555,0.01971326164874552
11_2020,restaurants,Hammersmith and Fulham,372,0.8978494623655914,0.08064516129032258,0.021505376344086023
11_2020,restaurants,Haringey,300,0.9366666666666666,0.05,0.013333333333333334
11_2020,restaurants,Harrow,176,0.9545454545454546,0.03409090909090909,0.011363636363636364
11_2020,restaurants,Havering,155,0.967741935483871,0.01935483870967742,0.012903225806451613
11_2020,restaurants,Hillingdon,211,0.933649289099526,0.052132701421800945,0.014218009478672985
11_2020,restaurants,Hounslow,214,0.9299065420560748,0.04672897196261682,0.02336448598130841
11_2020,restaurants,Islington,619,0.8917609046849758,0.09046849757673667,0.017770597738287562
11_2020,restaurants,Kensington and Chelsea,518,0.8494208494208494,0.13320463320463322,0.017374517374517374
11_2020,restaurants,Kingston upon Thames,145,0.9172413793103448,0.06206896551724138,0.020689655172413793
11_2020,restaurants,Lambeth,523,0.9063097514340345,0.07265774378585087,0.021032504780114723
11_2020,restaurants,Lewisham,281,0.9252669039145908,0.0498220640569395,0.02491103202846975
11_2020,restaurants,Merton,208,0.9471153846153846,0.028846153846153848,0.02403846153846154
11_2020,restaurants,Newham,276,0.9347826086956522,0.057971014492753624,0.007246376811594203
11_2020,restaurants,Redbridge,171,0.9298245614035088,0.05263157894736842,0.017543859649122806
11_2020,restaurants,Richmond upon Thames,268,0.917910447761194,0.06343283582089553,0.018656716417910446
11_2020,restaurants,Southwark,575,0.8973913043478261,0.08,0.022608695652173914
11_2020,restaurants,Sutton,141,0.9574468085106383,0.03546099290780142,0.0070921985815602835
11_2020,restaurants,Tower Hamlets,559,0.8837209302325582,0.09302325581395349,0.023255813953488372
11_2020,restaurants,Waltham Forest,245,0.963265306122449,0.036734693877551024,0
11_2020,restaurants,Wandsworth,448,0.9419642857142857,0.04241071428571429,0.015625
11_2020,restaurants,Westminster,1635,0.7975535168195719,0.18287461773700306,0.019571865443425075
11_2020,shopping,Barking and Dagenham,110,0.9636363636363636,0.02727272727272727,0.00909090909090909
11_2020,shopping,Barnet,523,0.9407265774378585,0.0497131931166348,0.009560229445506692
11_2020,shopping,Bexley,202,0.9752475247524752,0.01485148514851485,0.009900990099009901
11_2020,shopping,Brent,385,0.9584415584415584,0.03636363636363636,0.005194805194805195
11_2020,shopping,Bromley,361,0.9335180055401662,0.055401662049861494,0.0110803324099723
11_2020,shopping,Camden,1048,0.9255725190839694,0.06774809160305344,0.006679389312977099
11_2020,shopping,Croydon,327,0.9541284403669725,0.027522935779816515,0.01834862385321101
11_2020,shopping,Ealing,398,0.9673366834170855,0.032663316582914576,0
11_2020,shopping,Enfield,324,0.9444444444444444,0.043209876543209874,0.012345679012345678
11_2020,shopping,Greenwich,259,0.915057915057915,0.06177606177606178,0.023166023166023165
11_2020,shopping,Hackney,467,0.9464668094218416,0.042826552462526764,0.010706638115631691
11_2020,shopping,Hammersmith and Fulham,479,0.8893528183716075,0.1022964509394572,0.008350730688935281
11_2020,shopping,Haringey,378,0.955026455026455,0.03968253968253968,0.005291005291005291
11_2020,shopping,Harrow,231,0.9567099567099567,0.03896103896103896,0.004329004329004329
11_2020,shopping,Havering,232,0.9482758620689655,0.034482758620689655,0.017241379310344827
11_2020,shopping,Hillingdon,254,0.9488188976377953,0.047244094488188976,0.003937007874015748
11_2020,shopping,Hounslow,253,0.924901185770751,0.07509881422924901,0
11_2020,shopping,Islington,519,0.930635838150289,0.055876685934489405,0.01348747591522158
11_2020,shopping,Kensington and Chelsea,799,0.8585732165206508,0.11389236545682102,0.02753441802252816
11_2020,shopping,Kingston upon Thames,225,0.88,0.1111111111111111,0.008888888888888889
11_2020,shopping,Lambeth,399,0.9373433583959899,0.05764411027568922,0.005012531328320802
11_2020,shopping,Lewisham,301,0.9435215946843853,0.046511627906976744,0.009966777408637873
11_2020,shopping,Merton,232,0.9094827586206896,0.07758620689655173,0.01293103448275862
11_2020,shopping,Newham,367,0.9318801089918256,0.05994550408719346,0.008174386920980926
11_2020,shopping,Redbridge,223,0.9461883408071748,0.04484304932735426,0.008968609865470852
11_2020,shopping,Richmond upon Thames,325,0.96,0.024615384615384615,0.015384615384615385
11_2020,shopping,Southwark,430,0.9209302325581395,0.053488372093023255,0.02558139534883721
11_2020,shopping,Sutton,191,0.93717277486911,0.05235602094240838,0.010471204188481676
11_2020,shopping,Tower Hamlets,553,0.9204339963833634,0.06329113924050633,0.0162748643761302
11_2020,shopping,Waltham Forest,317,0.9400630914826499,0.04416403785488959,0.015772870662460567
11_2020,shopping,Wandsworth,513,0.9181286549707602,0.07992202729044834,0.001949317738791423
11_2020,shopping,Westminster,1703,0.8549618320610687,0.13211978860833823,0.012918379330593071
12_2020,restaurants,Barking and Dagenham,106,1,0,0
12_2020,restaurants,Barnet,326,0.9478527607361963,0.03067484662576687,0.02147239263803681
12_2020,restaurants,Bexley,186,0.978494623655914,0.005376344086021506,0.016129032258064516
12_2020,restaurants,Brent,260,0.95,0.026923076923076925,0.023076923076923078
12_2020,restaurants,Bromley,252,0.9563492063492064,0.027777777777777776,0.015873015873015872
12_2020,restaurants,Camden,879,0.85665529010238906,0.10693970420932879,0.03640500568828214
12_2020,restaurants,Croydon,306,0.9313725490196079,0.029411764705882353,0.0392156862745098
12_2020,restaurants,Ealing,285,0.9508771929824561,0.02456140350877193,0.02456140350877193
12_2020,restaurants,Enfield,233,0.9656652360515021,0.004291845493562232,0.030042918454935622
12_2020,restaurants,Greenwich,247,0.9433198380566802,0.032388663967611336,0.024291497975708502
12_2020,restaurants,Hackney,558,0.9193548387096774,0.04838709677419355,0.03225806451612903
12_2020,restaurants,Hammersmith and Fulham,372,0.9327956989247311,0.04032258064516129,0.026881720430107527
12_2020,restaurants,Haringey,300,0.9433333333333334,0.04,0.016666666666666666
12_2020,restaurants,Harrow,176,0.9545454545454546,0.017045454545454544,0.028409090909090908
12_2020,restaurants,Havering,155,0.9741935483870968,0.0064516129032258064,0.01935483870967742
12_2020,restaurants,Hillingdon,211,0.957345971563981,0.02843601895734597,0.014218009478672985
12_2020,restaurants,Hounslow,214,0.9485981308411215,0.028037383177570093,0.02336448598130841
12_2020,restaurants,Islington,619,0.8982229402261712,0.07754442649434572,0.024232633279483037
12_2020,restaurants,Kensington and Chelsea,518,0.9015444015444015,0.07915057915057915,0.019305019305019305
12_2020,restaurants,Kingston upon Thames,145,0.9655172413793104,0.013793103448275862,0.020689655172413793
12_2020,restaurants,Lambeth,523,0.9235181644359465,0.05162523900573614,0.0248565965583174
12_2020,restaurants,Lewisham,281,0.9395017793594306,0.03202846975088968,0.028469750889679714
12_2020,restaurants,Merton,208,0.9519230769230769,0.02403846153846154,0.02403846153846154
12_2020,restaurants,Newham,276,0.9746376811594203,0.018115942028985508,0.007246376811594203
12_2020,restaurants,Redbridge,171,0.9707602339181286,0.011695906432748537,0.017543859649122806
12_2020,restaurants,Richmond upon Thames,268,0.9402985074626866,0.03731343283582089,0.022388059701492536
12_2020,restaurants,Southwark,575,0.9217391304347826,0.04521739130434783,0.03304347826086956
12_2020,restaurants,Sutton,141,0.9716312056737588,0.014184397163120567,0.014184397163120567
12_2020,restaurants,Tower Hamlets,559,0.8998211091234347,0.07334525939177101,0.026833631484794274
12_2020,restaurants,Waltham Forest,245,0.9755102040816327,0.024489795918367346,0
12_2020,restaurants,Wandsworth,448,0.9419642857142857,0.026785714285714284,0.03125
12_2020,restaurants,Westminster,1635,0.8434250764525993,0.12599388379204893,0.03058103975535168
12_2020,shopping,Barking and Dagenham,110,0.990909090909091,0,0.00909090909090909
12_2020,shopping,Barnet,523,0.9808795411089866,0.0057361376673040155,0.01338432122370937
12_2020,shopping,Bexley,202,0.9900990099009901,0,0.009900990099009901
12_2020,shopping,Brent,385,0.9792207792207792,0.007792207792207792,0.012987012987012988
12_2020,shopping,Bromley,361,0.9778393351800554,0.008310249307479225,0.013850415512465374
12_2020,shopping,Camden,1048,0.9541984732824428,0.035305343511450385,0.01049618320610687
12_2020,shopping,Croydon,327,0.9663608562691132,0.009174311926605505,0.024464831804281346
12_2020,shopping,Ealing,398,0.9723618090452262,0.02512562814070352,0.002512562814070352
12_2020,shopping,Enfield,324,0.9598765432098766,0.021604938271604937,0.018518518518518517
12_2020,shopping,Greenwich,259,0.9575289575289575,0.015444015444015444,0.02702702702702703
12_2020,shopping,Hackney,467,0.9678800856531049,0.019271948608137045,0.01284796573875803
12_2020,shopping,Hammersmith and Fulham,479,0.9561586638830898,0.029227557411273485,0.014613778705636743
12_2020,shopping,Haringey,378,0.9814814814814815,0.007936507936507936,0.010582010582010581
12_2020,shopping,Harrow,231,0.9696969696969697,0.017316017316017316,0.012987012987012988
12_2020,shopping,Havering,232,0.9741379310344828,0.004310344827586207,0.021551724137931036
12_2020,shopping,Hillingdon,254,0.9763779527559056,0.01968503937007874,0.003937007874015748
12_2020,shopping,Hounslow,253,0.9841897233201581,0.011857707509881422,0.003952569169960474
12_2020,shopping,Islington,519,0.9672447013487476,0.015414258188824663,0.017341040462427744
12_2020,shopping,Kensington and Chelsea,799,0.9386733416770964,0.028785982478097622,0.03254067584480601
12_2020,shopping,Kingston upon Thames,225,0.9777777777777777,0.0044444444444444444,0.017777777777777778
12_2020,shopping,Lambeth,399,0.9649122807017544,0.03007518796992481,0.005012531328320802
12_2020,shopping,Lewisham,301,0.9833887043189369,0.006644518272425249,0.009966777408637873
12_2020,shopping,Merton,232,0.9827586206896551,0.004310344827586207,0.01293103448275862
12_2020,shopping,Newham,367,0.9727520435967303,0.010899182561307902,0.01634877384196185
12_2020,shopping,Redbridge,223,0.9596412556053812,0.017937219730941704,0.02242152466367713
12_2020,shopping,Richmond upon Thames,325,0.9569230769230769,0.021538461538461538,0.021538461538461538
12_2020,shopping,Southwark,430,0.9511627906976744,0.020930232558139535,0.027906976744186046
12_2020,shopping,Sutton,191,0.9738219895287958,0.010471204188481676,0.015706806282722512
12_2020,shopping,Tower Hamlets,553,0.9620253164556962,0.0216998191681736,0.0162748643761302
12_2020,shopping,Waltham Forest,317,0.9589905362776026,0.022082018927444796,0.01892744479495268
12_2020,shopping,Wandsworth,513,0.9824561403508771,0.01364522417153996,0.003898635477582846
12_2020,shopping,Westminster,1703,0.9418672930123312,0.041103934233705224,0.017028772753963594
